iso3,year_id,indicator_code,value,obs_status,loaded_at
SOM,2019,MS.MIL.XPND.GD.ZS,0.828654,,2026-04-20 18:33:21
SOM,2018,MS.MIL.XPND.GD.ZS,0.972463,,2026-04-20 18:33:21
SOM,2017,MS.MIL.XPND.GD.ZS,0.749067,,2026-04-20 18:33:21
SOM,2016,MS.MIL.XPND.GD.ZS,0.645461,,2026-04-20 18:33:21
SOM,2015,MS.MIL.XPND.GD.ZS,0.681392,,2026-04-20 18:33:21
SOM,2014,MS.MIL.XPND.GD.ZS,0.935248,,2026-04-20 18:33:21
ZAF,2023,MS.MIL.XPND.GD.ZS,0.754561,,2026-04-20 18:33:21
ZAF,2022,MS.MIL.XPND.GD.ZS,0.798457,,2026-04-20 18:33:21
ZAF,2021,MS.MIL.XPND.GD.ZS,0.805965,,2026-04-20 18:33:21
ZAF,2020,MS.MIL.XPND.GD.ZS,0.956511,,2026-04-20 18:33:21
ZAF,2019,MS.MIL.XPND.GD.ZS,0.88243,,2026-04-20 18:33:21
ZAF,2018,MS.MIL.XPND.GD.ZS,0.894757,,2026-04-20 18:33:21
ZAF,2017,MS.MIL.XPND.GD.ZS,0.943568,,2026-04-20 18:33:21
ZAF,2016,MS.MIL.XPND.GD.ZS,0.971047,,2026-04-20 18:33:21
ZAF,2015,MS.MIL.XPND.GD.ZS,1.006929,,2026-04-20 18:33:21
ZAF,2014,MS.MIL.XPND.GD.ZS,1.021894,,2026-04-20 18:33:21
SSD,2023,MS.MIL.XPND.GD.ZS,2.096134,,2026-04-20 18:33:21
SSD,2022,MS.MIL.XPND.GD.ZS,1.574674,,2026-04-20 18:33:21
SSD,2021,MS.MIL.XPND.GD.ZS,1.511295,,2026-04-20 18:33:21
SSD,2020,MS.MIL.XPND.GD.ZS,1.866359,,2026-04-20 18:33:21
SSD,2019,MS.MIL.XPND.GD.ZS,3.801253,,2026-04-20 18:33:21
SSD,2018,MS.MIL.XPND.GD.ZS,4.774249,,2026-04-20 18:33:21
SSD,2017,MS.MIL.XPND.GD.ZS,3.993378,,2026-04-20 18:33:21
SSD,2016,MS.MIL.XPND.GD.ZS,4.846749,,2026-04-20 18:33:21
SSD,2015,MS.MIL.XPND.GD.ZS,8.603653,,2026-04-20 18:33:21
SSD,2014,MS.MIL.XPND.GD.ZS,8.574523,,2026-04-20 18:33:21
ESP,2023,MS.MIL.XPND.GD.ZS,1.471578,,2026-04-20 18:33:21
ESP,2022,MS.MIL.XPND.GD.ZS,1.405547,,2026-04-20 18:33:21
ESP,2021,MS.MIL.XPND.GD.ZS,1.337689,,2026-04-20 18:33:21
ESP,2020,MS.MIL.XPND.GD.ZS,1.354296,,2026-04-20 18:33:21
ESP,2019,MS.MIL.XPND.GD.ZS,1.224645,,2026-04-20 18:33:21
ESP,2018,MS.MIL.XPND.GD.ZS,1.245625,,2026-04-20 18:33:21
ESP,2017,MS.MIL.XPND.GD.ZS,1.222111,,2026-04-20 18:33:21
ESP,2016,MS.MIL.XPND.GD.ZS,1.128481,,2026-04-20 18:33:21
ESP,2015,MS.MIL.XPND.GD.ZS,1.259693,,2026-04-20 18:33:21
ESP,2014,MS.MIL.XPND.GD.ZS,1.246259,,2026-04-20 18:33:21
LKA,2023,MS.MIL.XPND.GD.ZS,1.640031,,2026-04-20 18:33:21
LKA,2022,MS.MIL.XPND.GD.ZS,1.343327,,2026-04-20 18:33:21
LKA,2021,MS.MIL.XPND.GD.ZS,1.712657,,2026-04-20 18:33:21
LKA,2020,MS.MIL.XPND.GD.ZS,1.739887,,2026-04-20 18:33:21
LKA,2019,MS.MIL.XPND.GD.ZS,1.752199,,2026-04-20 18:33:21
LKA,2018,MS.MIL.XPND.GD.ZS,1.734694,,2026-04-20 18:33:21
LKA,2017,MS.MIL.XPND.GD.ZS,1.976928,,2026-04-20 18:33:21
LKA,2016,MS.MIL.XPND.GD.ZS,1.979355,,2026-04-20 18:33:21
LKA,2015,MS.MIL.XPND.GD.ZS,2.417011,,2026-04-20 18:33:21
LKA,2014,MS.MIL.XPND.GD.ZS,2.412647,,2026-04-20 18:33:21
KNA,2023,MS.MIL.XPND.GD.ZS,,M,2026-04-20 18:33:21
KNA,2022,MS.MIL.XPND.GD.ZS,,M,2026-04-20 18:33:21
KNA,2021,MS.MIL.XPND.GD.ZS,,M,2026-04-20 18:33:21
KNA,2020,MS.MIL.XPND.GD.ZS,,M,2026-04-20 18:33:21
KNA,2019,MS.MIL.XPND.GD.ZS,,M,2026-04-20 18:33:21
KNA,2018,MS.MIL.XPND.GD.ZS,,M,2026-04-20 18:33:21
KNA,2017,MS.MIL.XPND.GD.ZS,,M,2026-04-20 18:33:21
KNA,2016,MS.MIL.XPND.GD.ZS,,M,2026-04-20 18:33:21
KNA,2015,MS.MIL.XPND.GD.ZS,,M,2026-04-20 18:33:21
KNA,2014,MS.MIL.XPND.GD.ZS,,M,2026-04-20 18:33:21
LCA,2023,MS.MIL.XPND.GD.ZS,,M,2026-04-20 18:33:21
LCA,2022,MS.MIL.XPND.GD.ZS,,M,2026-04-20 18:33:21
LCA,2021,MS.MIL.XPND.GD.ZS,,M,2026-04-20 18:33:21
LCA,2020,MS.MIL.XPND.GD.ZS,,M,2026-04-20 18:33:21
LCA,2019,MS.MIL.XPND.GD.ZS,,M,2026-04-20 18:33:21
LCA,2018,MS.MIL.XPND.GD.ZS,,M,2026-04-20 18:33:21
LCA,2017,MS.MIL.XPND.GD.ZS,,M,2026-04-20 18:33:21
LCA,2016,MS.MIL.XPND.GD.ZS,,M,2026-04-20 18:33:21
LCA,2015,MS.MIL.XPND.GD.ZS,,M,2026-04-20 18:33:21
LCA,2014,MS.MIL.XPND.GD.ZS,,M,2026-04-20 18:33:21
MAF,2023,MS.MIL.XPND.GD.ZS,,M,2026-04-20 18:33:21
MAF,2022,MS.MIL.XPND.GD.ZS,,M,2026-04-20 18:33:21
MAF,2021,MS.MIL.XPND.GD.ZS,,M,2026-04-20 18:33:21
MAF,2020,MS.MIL.XPND.GD.ZS,,M,2026-04-20 18:33:21
MAF,2019,MS.MIL.XPND.GD.ZS,,M,2026-04-20 18:33:21
MAF,2018,MS.MIL.XPND.GD.ZS,,M,2026-04-20 18:33:21
MAF,2017,MS.MIL.XPND.GD.ZS,,M,2026-04-20 18:33:21
MAF,2016,MS.MIL.XPND.GD.ZS,,M,2026-04-20 18:33:21
MAF,2015,MS.MIL.XPND.GD.ZS,,M,2026-04-20 18:33:21
MAF,2014,MS.MIL.XPND.GD.ZS,,M,2026-04-20 18:33:21
VCT,2023,MS.MIL.XPND.GD.ZS,,M,2026-04-20 18:33:21
VCT,2022,MS.MIL.XPND.GD.ZS,,M,2026-04-20 18:33:21
VCT,2021,MS.MIL.XPND.GD.ZS,,M,2026-04-20 18:33:21
VCT,2020,MS.MIL.XPND.GD.ZS,,M,2026-04-20 18:33:21
VCT,2019,MS.MIL.XPND.GD.ZS,,M,2026-04-20 18:33:21
VCT,2018,MS.MIL.XPND.GD.ZS,,M,2026-04-20 18:33:21
VCT,2017,MS.MIL.XPND.GD.ZS,,M,2026-04-20 18:33:21
VCT,2016,MS.MIL.XPND.GD.ZS,,M,2026-04-20 18:33:21
VCT,2015,MS.MIL.XPND.GD.ZS,,M,2026-04-20 18:33:21
VCT,2014,MS.MIL.XPND.GD.ZS,,M,2026-04-20 18:33:21
SDN,2023,MS.MIL.XPND.GD.ZS,,M,2026-04-20 18:33:21
SDN,2022,MS.MIL.XPND.GD.ZS,,M,2026-04-20 18:33:21
SDN,2021,MS.MIL.XPND.GD.ZS,0.925377,,2026-04-20 18:33:21
SDN,2020,MS.MIL.XPND.GD.ZS,0.975842,,2026-04-20 18:33:21
SDN,2019,MS.MIL.XPND.GD.ZS,1.629068,,2026-04-20 18:33:21
SDN,2018,MS.MIL.XPND.GD.ZS,1.778924,,2026-04-20 18:33:21
SDN,2017,MS.MIL.XPND.GD.ZS,3.285804,,2026-04-20 18:33:21
SDN,2016,MS.MIL.XPND.GD.ZS,2.278507,,2026-04-20 18:33:21
SDN,2015,MS.MIL.XPND.GD.ZS,2.71294,,2026-04-20 18:33:21
SDN,2014,MS.MIL.XPND.GD.ZS,,M,2026-04-20 18:33:21
SUR,2023,MS.MIL.XPND.GD.ZS,,M,2026-04-20 18:33:21
SUR,2022,MS.MIL.XPND.GD.ZS,,M,2026-04-20 18:33:21
SUR,2021,MS.MIL.XPND.GD.ZS,,M,2026-04-20 18:33:21
SUR,2020,MS.MIL.XPND.GD.ZS,,M,2026-04-20 18:33:21
SUR,2019,MS.MIL.XPND.GD.ZS,,M,2026-04-20 18:33:21
SUR,2018,MS.MIL.XPND.GD.ZS,,M,2026-04-20 18:33:21
SUR,2017,MS.MIL.XPND.GD.ZS,,M,2026-04-20 18:33:21
SUR,2016,MS.MIL.XPND.GD.ZS,,M,2026-04-20 18:33:21
SUR,2015,MS.MIL.XPND.GD.ZS,,M,2026-04-20 18:33:21
SUR,2014,MS.MIL.XPND.GD.ZS,,M,2026-04-20 18:33:21
SWE,2023,MS.MIL.XPND.GD.ZS,1.50126,,2026-04-20 18:33:21
SWE,2022,MS.MIL.XPND.GD.ZS,1.331477,,2026-04-20 18:33:21
SWE,2021,MS.MIL.XPND.GD.ZS,1.189926,,2026-04-20 18:33:21
SWE,2020,MS.MIL.XPND.GD.ZS,1.150095,,2026-04-20 18:33:21
SWE,2019,MS.MIL.XPND.GD.ZS,1.096923,,2026-04-20 18:33:21
SWE,2018,MS.MIL.XPND.GD.ZS,1.040003,,2026-04-20 18:33:21
SWE,2017,MS.MIL.XPND.GD.ZS,1.032598,,2026-04-20 18:33:21
SWE,2016,MS.MIL.XPND.GD.ZS,1.055958,,2026-04-20 18:33:21
SWE,2015,MS.MIL.XPND.GD.ZS,1.073741,,2026-04-20 18:33:21
SWE,2014,MS.MIL.XPND.GD.ZS,1.134702,,2026-04-20 18:33:21
CHE,2023,MS.MIL.XPND.GD.ZS,0.705659,,2026-04-20 18:33:21
CHE,2022,MS.MIL.XPND.GD.ZS,0.682061,,2026-04-20 18:33:21
CHE,2021,MS.MIL.XPND.GD.ZS,0.672892,,2026-04-20 18:33:21
CHE,2020,MS.MIL.XPND.GD.ZS,0.772559,,2026-04-20 18:33:21
CHE,2019,MS.MIL.XPND.GD.ZS,0.696324,,2026-04-20 18:33:21
CHE,2018,MS.MIL.XPND.GD.ZS,0.652877,,2026-04-20 18:33:21
CHE,2017,MS.MIL.XPND.GD.ZS,0.665685,,2026-04-20 18:33:21
CHE,2016,MS.MIL.XPND.GD.ZS,0.66475,,2026-04-20 18:33:21
CHE,2015,MS.MIL.XPND.GD.ZS,0.651341,,2026-04-20 18:33:21
CHE,2014,MS.MIL.XPND.GD.ZS,0.634898,,2026-04-20 18:33:21
SYR,2023,MS.MIL.XPND.GD.ZS,,M,2026-04-20 18:33:21
SYR,2022,MS.MIL.XPND.GD.ZS,,M,2026-04-20 18:33:21
SYR,2021,MS.MIL.XPND.GD.ZS,,M,2026-04-20 18:33:21
SYR,2020,MS.MIL.XPND.GD.ZS,,M,2026-04-20 18:33:21
SYR,2019,MS.MIL.XPND.GD.ZS,,M,2026-04-20 18:33:21
SYR,2018,MS.MIL.XPND.GD.ZS,,M,2026-04-20 18:33:21
SYR,2017,MS.MIL.XPND.GD.ZS,,M,2026-04-20 18:33:21
SYR,2016,MS.MIL.XPND.GD.ZS,,M,2026-04-20 18:33:21
SYR,2015,MS.MIL.XPND.GD.ZS,,M,2026-04-20 18:33:21
SYR,2014,MS.MIL.XPND.GD.ZS,,M,2026-04-20 18:33:21
TJK,2023,MS.MIL.XPND.GD.ZS,2.396421,,2026-04-20 18:33:21
TJK,2022,MS.MIL.XPND.GD.ZS,1.930896,,2026-04-20 18:33:21
TJK,2021,MS.MIL.XPND.GD.ZS,1.002612,,2026-04-20 18:33:21
TJK,2020,MS.MIL.XPND.GD.ZS,0.947974,,2026-04-20 18:33:21
TJK,2019,MS.MIL.XPND.GD.ZS,0.996966,,2026-04-20 18:33:21
TJK,2018,MS.MIL.XPND.GD.ZS,1.048565,,2026-04-20 18:33:21
TJK,2017,MS.MIL.XPND.GD.ZS,1.037185,,2026-04-20 18:33:21
TJK,2016,MS.MIL.XPND.GD.ZS,1.208067,,2026-04-20 18:33:21
TJK,2015,MS.MIL.XPND.GD.ZS,1.281972,,2026-04-20 18:33:21
TJK,2014,MS.MIL.XPND.GD.ZS,1.128385,,2026-04-20 18:33:21
TZA,2023,MS.MIL.XPND.GD.ZS,1.210114,,2026-04-20 18:33:21
TZA,2022,MS.MIL.XPND.GD.ZS,1.191342,,2026-04-20 18:33:21
TZA,2021,MS.MIL.XPND.GD.ZS,1.122408,,2026-04-20 18:33:21
TZA,2020,MS.MIL.XPND.GD.ZS,1.077132,,2026-04-20 18:33:21
TZA,2019,MS.MIL.XPND.GD.ZS,1.061133,,2026-04-20 18:33:21
TZA,2018,MS.MIL.XPND.GD.ZS,1.100907,,2026-04-20 18:33:21
TZA,2017,MS.MIL.XPND.GD.ZS,1.055817,,2026-04-20 18:33:21
TZA,2016,MS.MIL.XPND.GD.ZS,1.093692,,2026-04-20 18:33:21
TZA,2015,MS.MIL.XPND.GD.ZS,1.09137,,2026-04-20 18:33:21
TZA,2014,MS.MIL.XPND.GD.ZS,1.015761,,2026-04-20 18:33:21
THA,2023,MS.MIL.XPND.GD.ZS,1.130942,,2026-04-20 18:33:21
THA,2022,MS.MIL.XPND.GD.ZS,1.241053,,2026-04-20 18:33:21
THA,2021,MS.MIL.XPND.GD.ZS,1.418368,,2026-04-20 18:33:21
THA,2020,MS.MIL.XPND.GD.ZS,1.460779,,2026-04-20 18:33:21
THA,2019,MS.MIL.XPND.GD.ZS,1.327298,,2026-04-20 18:33:21
THA,2018,MS.MIL.XPND.GD.ZS,1.326394,,2026-04-20 18:33:21
THA,2017,MS.MIL.XPND.GD.ZS,1.336276,,2026-04-20 18:33:21
THA,2016,MS.MIL.XPND.GD.ZS,1.325167,,2026-04-20 18:33:21
THA,2015,MS.MIL.XPND.GD.ZS,1.337327,,2026-04-20 18:33:21
THA,2014,MS.MIL.XPND.GD.ZS,1.379976,,2026-04-20 18:33:21
TLS,2023,MS.MIL.XPND.GD.ZS,2.649567,,2026-04-20 18:33:21
TLS,2022,MS.MIL.XPND.GD.ZS,1.380835,,2026-04-20 18:33:21
TLS,2021,MS.MIL.XPND.GD.ZS,1.081986,,2026-04-20 18:33:21
TLS,2020,MS.MIL.XPND.GD.ZS,1.777901,,2026-04-20 18:33:21
TLS,2019,MS.MIL.XPND.GD.ZS,1.692081,,2026-04-20 18:33:21
TLS,2018,MS.MIL.XPND.GD.ZS,1.32455,,2026-04-20 18:33:21
TLS,2017,MS.MIL.XPND.GD.ZS,1.605174,,2026-04-20 18:33:21
TLS,2016,MS.MIL.XPND.GD.ZS,1.598598,,2026-04-20 18:33:21
TLS,2015,MS.MIL.XPND.GD.ZS,2.324465,,2026-04-20 18:33:21
TLS,2014,MS.MIL.XPND.GD.ZS,2.046846,,2026-04-20 18:33:21
TGO,2023,MS.MIL.XPND.GD.ZS,3.046695,,2026-04-20 18:33:21
TGO,2022,MS.MIL.XPND.GD.ZS,4.141536,,2026-04-20 18:33:21
TGO,2021,MS.MIL.XPND.GD.ZS,2.385513,,2026-04-20 18:33:21
TGO,2020,MS.MIL.XPND.GD.ZS,2.163999,,2026-04-20 18:33:21
TGO,2019,MS.MIL.XPND.GD.ZS,2.362482,,2026-04-20 18:33:21
TGO,2018,MS.MIL.XPND.GD.ZS,1.468391,,2026-04-20 18:33:21
TGO,2017,MS.MIL.XPND.GD.ZS,1.397979,,2026-04-20 18:33:21
TGO,2016,MS.MIL.XPND.GD.ZS,1.361068,,2026-04-20 18:33:21
TGO,2015,MS.MIL.XPND.GD.ZS,1.674423,,2026-04-20 18:33:21
TGO,2014,MS.MIL.XPND.GD.ZS,1.818289,,2026-04-20 18:33:21
TON,2023,MS.MIL.XPND.GD.ZS,,M,2026-04-20 18:33:21
TON,2022,MS.MIL.XPND.GD.ZS,,M,2026-04-20 18:33:21
TON,2021,MS.MIL.XPND.GD.ZS,,M,2026-04-20 18:33:21
TON,2020,MS.MIL.XPND.GD.ZS,,M,2026-04-20 18:33:21
TON,2019,MS.MIL.XPND.GD.ZS,,M,2026-04-20 18:33:21
TON,2018,MS.MIL.XPND.GD.ZS,,M,2026-04-20 18:33:21
TON,2017,MS.MIL.XPND.GD.ZS,,M,2026-04-20 18:33:21
TON,2016,MS.MIL.XPND.GD.ZS,,M,2026-04-20 18:33:21
TON,2015,MS.MIL.XPND.GD.ZS,,M,2026-04-20 18:33:21
TON,2014,MS.MIL.XPND.GD.ZS,,M,2026-04-20 18:33:21
TTO,2023,MS.MIL.XPND.GD.ZS,0.95939,,2026-04-20 18:33:21
TTO,2022,MS.MIL.XPND.GD.ZS,0.765635,,2026-04-20 18:33:21
TTO,2021,MS.MIL.XPND.GD.ZS,0.859057,,2026-04-20 18:33:21
TTO,2020,MS.MIL.XPND.GD.ZS,0.812607,,2026-04-20 18:33:21
TTO,2019,MS.MIL.XPND.GD.ZS,0.73311,,2026-04-20 18:33:21
TTO,2018,MS.MIL.XPND.GD.ZS,0.694747,,2026-04-20 18:33:21
TTO,2017,MS.MIL.XPND.GD.ZS,0.845376,,2026-04-20 18:33:21
TTO,2016,MS.MIL.XPND.GD.ZS,0.914266,,2026-04-20 18:33:21
TTO,2015,MS.MIL.XPND.GD.ZS,0.752974,,2026-04-20 18:33:21
TTO,2014,MS.MIL.XPND.GD.ZS,0.656301,,2026-04-20 18:33:21
TUN,2023,MS.MIL.XPND.GD.ZS,2.487122,,2026-04-20 18:33:21
TUN,2022,MS.MIL.XPND.GD.ZS,2.57124,,2026-04-20 18:33:21
TUN,2021,MS.MIL.XPND.GD.ZS,2.62966,,2026-04-20 18:33:21
TUN,2020,MS.MIL.XPND.GD.ZS,2.712756,,2026-04-20 18:33:21
TUN,2019,MS.MIL.XPND.GD.ZS,2.383278,,2026-04-20 18:33:21
TUN,2018,MS.MIL.XPND.GD.ZS,1.976449,,2026-04-20 18:33:21
TUN,2017,MS.MIL.XPND.GD.ZS,2.031829,,2026-04-20 18:33:21
TUN,2016,MS.MIL.XPND.GD.ZS,2.224985,,2026-04-20 18:33:21
TUN,2015,MS.MIL.XPND.GD.ZS,2.139592,,2026-04-20 18:33:21
TUN,2014,MS.MIL.XPND.GD.ZS,1.806887,,2026-04-20 18:33:21
TUR,2023,MS.MIL.XPND.GD.ZS,1.719919,,2026-04-20 18:33:21
TUR,2022,MS.MIL.XPND.GD.ZS,1.658798,,2026-04-20 18:33:21
TUR,2021,MS.MIL.XPND.GD.ZS,1.858883,,2026-04-20 18:33:21
TUR,2020,MS.MIL.XPND.GD.ZS,2.195552,,2026-04-20 18:33:21
TUR,2019,MS.MIL.XPND.GD.ZS,2.689859,,2026-04-20 18:33:21
TUR,2018,MS.MIL.XPND.GD.ZS,2.52209,,2026-04-20 18:33:21
TUR,2017,MS.MIL.XPND.GD.ZS,2.050066,,2026-04-20 18:33:21
TUR,2016,MS.MIL.XPND.GD.ZS,2.050324,,2026-04-20 18:33:21
TUR,2015,MS.MIL.XPND.GD.ZS,1.812849,,2026-04-20 18:33:21
TUR,2014,MS.MIL.XPND.GD.ZS,1.871966,,2026-04-20 18:33:21
TKM,2023,MS.MIL.XPND.GD.ZS,,M,2026-04-20 18:33:21
TKM,2022,MS.MIL.XPND.GD.ZS,,M,2026-04-20 18:33:21
TKM,2021,MS.MIL.XPND.GD.ZS,,M,2026-04-20 18:33:21
TKM,2020,MS.MIL.XPND.GD.ZS,,M,2026-04-20 18:33:21
TKM,2019,MS.MIL.XPND.GD.ZS,,M,2026-04-20 18:33:21
TKM,2018,MS.MIL.XPND.GD.ZS,,M,2026-04-20 18:33:21
TKM,2017,MS.MIL.XPND.GD.ZS,,M,2026-04-20 18:33:21
TKM,2016,MS.MIL.XPND.GD.ZS,,M,2026-04-20 18:33:21
TKM,2015,MS.MIL.XPND.GD.ZS,,M,2026-04-20 18:33:21
TKM,2014,MS.MIL.XPND.GD.ZS,,M,2026-04-20 18:33:21
TCA,2023,MS.MIL.XPND.GD.ZS,,M,2026-04-20 18:33:21
TCA,2022,MS.MIL.XPND.GD.ZS,,M,2026-04-20 18:33:21
TCA,2021,MS.MIL.XPND.GD.ZS,,M,2026-04-20 18:33:21
TCA,2020,MS.MIL.XPND.GD.ZS,,M,2026-04-20 18:33:21
TCA,2019,MS.MIL.XPND.GD.ZS,,M,2026-04-20 18:33:21
TCA,2018,MS.MIL.XPND.GD.ZS,,M,2026-04-20 18:33:21
TCA,2017,MS.MIL.XPND.GD.ZS,,M,2026-04-20 18:33:21
TCA,2016,MS.MIL.XPND.GD.ZS,,M,2026-04-20 18:33:21
TCA,2015,MS.MIL.XPND.GD.ZS,,M,2026-04-20 18:33:21
TCA,2014,MS.MIL.XPND.GD.ZS,,M,2026-04-20 18:33:21
TUV,2023,MS.MIL.XPND.GD.ZS,,M,2026-04-20 18:33:21
TUV,2022,MS.MIL.XPND.GD.ZS,,M,2026-04-20 18:33:21
TUV,2021,MS.MIL.XPND.GD.ZS,,M,2026-04-20 18:33:21
TUV,2020,MS.MIL.XPND.GD.ZS,,M,2026-04-20 18:33:21
TUV,2019,MS.MIL.XPND.GD.ZS,,M,2026-04-20 18:33:21
TUV,2018,MS.MIL.XPND.GD.ZS,,M,2026-04-20 18:33:21
TUV,2017,MS.MIL.XPND.GD.ZS,,M,2026-04-20 18:33:21
TUV,2016,MS.MIL.XPND.GD.ZS,,M,2026-04-20 18:33:21
TUV,2015,MS.MIL.XPND.GD.ZS,,M,2026-04-20 18:33:21
TUV,2014,MS.MIL.XPND.GD.ZS,,M,2026-04-20 18:33:21
UGA,2023,MS.MIL.XPND.GD.ZS,1.806866,,2026-04-20 18:33:21
UGA,2022,MS.MIL.XPND.GD.ZS,1.845209,,2026-04-20 18:33:21
UGA,2021,MS.MIL.XPND.GD.ZS,2.338145,,2026-04-20 18:33:21
UGA,2020,MS.MIL.XPND.GD.ZS,2.467685,,2026-04-20 18:33:21
UGA,2019,MS.MIL.XPND.GD.ZS,1.717752,,2026-04-20 18:33:21
UGA,2018,MS.MIL.XPND.GD.ZS,1.152452,,2026-04-20 18:33:21
UGA,2017,MS.MIL.XPND.GD.ZS,1.039019,,2026-04-20 18:33:21
UGA,2016,MS.MIL.XPND.GD.ZS,1.003335,,2026-04-20 18:33:21
UGA,2015,MS.MIL.XPND.GD.ZS,0.98668,,2026-04-20 18:33:21
UGA,2014,MS.MIL.XPND.GD.ZS,0.924476,,2026-04-20 18:33:21
UKR,2023,MS.MIL.XPND.GD.ZS,36.528173,,2026-04-20 18:33:21
UKR,2022,MS.MIL.XPND.GD.ZS,25.64241,,2026-04-20 18:33:21
UKR,2021,MS.MIL.XPND.GD.ZS,3.425492,,2026-04-20 18:33:21
UKR,2020,MS.MIL.XPND.GD.ZS,4.400315,,2026-04-20 18:33:21
UKR,2019,MS.MIL.XPND.GD.ZS,4.067938,,2026-04-20 18:33:21
UKR,2018,MS.MIL.XPND.GD.ZS,3.635166,,2026-04-20 18:33:21
UKR,2017,MS.MIL.XPND.GD.ZS,3.241493,,2026-04-20 18:33:21
UKR,2016,MS.MIL.XPND.GD.ZS,3.668618,,2026-04-20 18:33:21
UKR,2015,MS.MIL.XPND.GD.ZS,3.847848,,2026-04-20 18:33:21
UKR,2014,MS.MIL.XPND.GD.ZS,2.967368,,2026-04-20 18:33:21
ARE,2023,MS.MIL.XPND.GD.ZS,,M,2026-04-20 18:33:21
ARE,2022,MS.MIL.XPND.GD.ZS,,M,2026-04-20 18:33:21
ARE,2021,MS.MIL.XPND.GD.ZS,,M,2026-04-20 18:33:21
ARE,2020,MS.MIL.XPND.GD.ZS,,M,2026-04-20 18:33:21
ARE,2019,MS.MIL.XPND.GD.ZS,,M,2026-04-20 18:33:21
ARE,2018,MS.MIL.XPND.GD.ZS,,M,2026-04-20 18:33:21
ARE,2017,MS.MIL.XPND.GD.ZS,,M,2026-04-20 18:33:21
ARE,2016,MS.MIL.XPND.GD.ZS,,M,2026-04-20 18:33:21
ARE,2015,MS.MIL.XPND.GD.ZS,,M,2026-04-20 18:33:21
ARE,2014,MS.MIL.XPND.GD.ZS,5.643651,,2026-04-20 18:33:21
GBR,2023,MS.MIL.XPND.GD.ZS,2.23064,,2026-04-20 18:33:21
GBR,2022,MS.MIL.XPND.GD.ZS,2.056919,,2026-04-20 18:33:21
GBR,2021,MS.MIL.XPND.GD.ZS,2.072417,,2026-04-20 18:33:21
GBR,2020,MS.MIL.XPND.GD.ZS,2.16304,,2026-04-20 18:33:21
GBR,2019,MS.MIL.XPND.GD.ZS,1.985254,,2026-04-20 18:33:21
GBR,2018,MS.MIL.XPND.GD.ZS,1.944556,,2026-04-20 18:33:21
GBR,2017,MS.MIL.XPND.GD.ZS,1.950029,,2026-04-20 18:33:21
GBR,2016,MS.MIL.XPND.GD.ZS,1.984491,,2026-04-20 18:33:21
GBR,2015,MS.MIL.XPND.GD.ZS,2.048908,,2026-04-20 18:33:21
GBR,2014,MS.MIL.XPND.GD.ZS,2.184485,,2026-04-20 18:33:21
USA,2023,MS.MIL.XPND.GD.ZS,3.304442,,2026-04-20 18:33:21
USA,2022,MS.MIL.XPND.GD.ZS,3.309477,,2026-04-20 18:33:21
USA,2021,MS.MIL.XPND.GD.ZS,3.40452,,2026-04-20 18:33:21
USA,2020,MS.MIL.XPND.GD.ZS,3.645188,,2026-04-20 18:33:21
USA,2019,MS.MIL.XPND.GD.ZS,3.409214,,2026-04-20 18:33:21
USA,2018,MS.MIL.XPND.GD.ZS,3.304001,,2026-04-20 18:33:21
USA,2017,MS.MIL.XPND.GD.ZS,3.297723,,2026-04-20 18:33:21
USA,2016,MS.MIL.XPND.GD.ZS,3.402602,,2026-04-20 18:33:21
USA,2015,MS.MIL.XPND.GD.ZS,3.464493,,2026-04-20 18:33:21
USA,2014,MS.MIL.XPND.GD.ZS,3.678918,,2026-04-20 18:33:21
URY,2023,MS.MIL.XPND.GD.ZS,2.115612,,2026-04-20 18:33:21
URY,2022,MS.MIL.XPND.GD.ZS,2.042784,,2026-04-20 18:33:21
URY,2021,MS.MIL.XPND.GD.ZS,2.262054,,2026-04-20 18:33:21
URY,2020,MS.MIL.XPND.GD.ZS,2.056922,,2026-04-20 18:33:21
URY,2019,MS.MIL.XPND.GD.ZS,2.005717,,2026-04-20 18:33:21
URY,2018,MS.MIL.XPND.GD.ZS,2.077416,,2026-04-20 18:33:21
URY,2017,MS.MIL.XPND.GD.ZS,1.911144,,2026-04-20 18:33:21
URY,2016,MS.MIL.XPND.GD.ZS,1.809171,,2026-04-20 18:33:21
URY,2015,MS.MIL.XPND.GD.ZS,1.765841,,2026-04-20 18:33:21
URY,2014,MS.MIL.XPND.GD.ZS,1.740995,,2026-04-20 18:33:21
UZB,2023,MS.MIL.XPND.GD.ZS,,M,2026-04-20 18:33:21
UZB,2022,MS.MIL.XPND.GD.ZS,,M,2026-04-20 18:33:21
UZB,2021,MS.MIL.XPND.GD.ZS,,M,2026-04-20 18:33:21
UZB,2020,MS.MIL.XPND.GD.ZS,,M,2026-04-20 18:33:21
UZB,2019,MS.MIL.XPND.GD.ZS,,M,2026-04-20 18:33:21
UZB,2018,MS.MIL.XPND.GD.ZS,2.86662,,2026-04-20 18:33:21
UZB,2017,MS.MIL.XPND.GD.ZS,,M,2026-04-20 18:33:21
UZB,2016,MS.MIL.XPND.GD.ZS,,M,2026-04-20 18:33:21
UZB,2015,MS.MIL.XPND.GD.ZS,,M,2026-04-20 18:33:21
UZB,2014,MS.MIL.XPND.GD.ZS,,M,2026-04-20 18:33:21
